num_joins,num_where,has_order_by,has_group_by,query_length,rows_examined,hour_of_day,day_of_week,num_subqueries,num_predicates,num_aggregates,is_peak_hour,is_slow,has_index_used
1,1,1,0,235,448,14,5,0,3,0,1,0,1
0,1,0,0,106,148,14,5,0,0,0,1,0,1
1,1,0,0,231,6,14,5,0,2,0,1,0,0
0,1,0,0,216,48246,14,5,0,5,0,1,1,0
1,1,1,0,224,376,14,5,0,3,0,1,0,1
0,1,0,0,72,377,14,5,0,0,0,1,0,1
0,1,0,0,236,61638,14,5,0,3,0,1,1,0
0,1,0,0,50,472,14,5,0,0,0,1,0,1
0,2,0,0,230,24577,14,5,0,0,0,1,1,0
1,1,0,0,259,33175,14,5,0,1,0,1,1,0
1,1,0,0,280,825,14,5,0,1,0,1,1,1
0,1,0,0,606,392,14,5,0,0,0,1,0,1
0,1,0,0,187,778,14,5,0,3,0,1,1,0
0,1,0,0,102,85,14,5,0,0,0,1,0,1
0,1,0,0,1663,826,14,5,0,0,0,1,1,1
1,1,0,0,195,64609,14,5,0,1,0,1,1,0
0,1,0,0,211,279,14,5,0,5,0,1,1,1
1,1,1,0,233,385,14,5,0,3,0,1,0,1
0,1,0,0,50,146,14,5,0,0,0,1,0,0
0,1,0,0,50,315,14,5,0,1,0,1,0,0
1,1,1,0,274,453,14,5,0,3,0,1,0,1
1,1,0,0,262,87,14,5,0,1,0,1,1,1
0,1,0,0,217,159,14,5,0,3,0,1,1,1
1,1,0,0,163,84949,14,5,0,0,0,1,1,0
0,1,0,0,2000,984,14,5,0,0,0,1,1,1
0,1,0,0,116,186,14,5,0,0,0,1,0,1
1,1,0,0,234,59587,14,5,0,1,0,1,1,0
0,1,0,0,50,324,14,5,0,0,0,1,0,1
1,1,0,0,159,4766,14,5,0,0,0,1,1,0
1,1,0,0,218,300,14,5,0,2,0,1,0,1
0,2,0,0,188,40824,14,5,0,0,0,1,1,0
0,1,0,0,169,27056,14,5,0,3,0,1,1,0
0,1,0,0,719,9299,14,5,0,0,0,1,1,1
0,2,0,0,235,813,14,5,0,0,0,1,1,1
1,1,0,0,247,3831,14,5,0,2,0,1,0,0
0,1,0,0,2000,37331,14,5,0,0,0,1,1,0
0,1,0,0,679,317,14,5,0,0,0,1,0,1
0,1,0,0,137,393,14,5,0,0,0,1,0,1
0,1,0,0,159,27,14,5,0,5,0,1,1,1
0,1,0,0,114,1176,14,5,0,0,0,1,0,0
0,1,0,0,62,378,14,5,0,1,0,1,0,1
0,1,0,0,194,58223,14,5,0,5,0,1,1,0
0,1,0,0,50,192,14,5,0,0,0,1,0,1
1,1,0,0,176,281,14,5,0,2,0,1,0,0
0,1,0,0,50,473,14,5,0,0,0,1,0,1
1,1,0,0,251,44866,14,5,0,1,0,1,1,0
0,1,0,0,155,8849,14,5,0,3,0,1,1,0
0,1,0,0,50,187,14,5,0,1,0,1,0,0
0,1,0,0,78,2642,14,5,0,0,0,1,0,0
1,1,0,0,164,14771,14,5,0,0,0,1,1,0
0,1,0,0,138,1913,14,5,0,0,0,1,0,0
0,1,0,0,2000,527,14,5,0,0,0,1,1,1
0,1,0,0,159,30604,14,5,0,5,0,1,1,0
0,1,0,0,50,17,14,5,0,1,0,1,0,0
0,1,0,0,186,809,14,5,0,3,0,1,1,1
0,1,0,0,127,7035,14,5,0,5,0,1,1,0
1,1,0,0,191,314,14,5,0,2,0,1,0,0
1,1,0,0,232,148,14,5,0,2,0,1,0,1
0,1,0,0,1504,81640,14,5,0,0,0,1,1,0
1,1,0,0,225,45,14,5,0,2,0,1,0,1
0,2,0,0,252,65520,14,5,0,0,0,1,1,0
0,1,0,0,59,11,14,5,0,0,0,1,0,1
0,1,0,0,171,870,14,5,0,5,0,1,1,1
0,1,0,0,219,74495,14,5,0,3,0,1,1,0
0,1,0,0,166,271,14,5,0,5,0,1,1,1
0,1,0,0,61,229,14,5,0,0,0,1,0,1
0,1,0,0,175,4196,14,5,0,5,0,1,1,0
0,1,0,0,144,461,14,5,0,0,0,1,0,0
0,0,1,1,232,51337,17,4,0,0,4,1,1,0
0,1,0,0,77,112,14,5,0,0,0,1,0,1
0,2,0,0,206,37899,14,5,0,0,0,1,1,0
0,1,0,0,2000,20459,14,5,0,0,0,1,1,0
0,1,0,0,85,159,12,5,0,0,0,1,0,1
0,1,0,0,63,422,14,5,0,0,0,1,0,1
1,1,0,0,187,226,14,5,0,2,0,1,0,1
0,1,0,0,605,1405,14,5,0,0,0,1,0,0
1,1,1,0,249,464,14,5,0,3,0,1,0,1
0,1,0,0,136,182,14,5,0,0,0,1,0,1
0,1,0,0,2000,66948,14,5,0,0,0,1,1,0
0,1,0,0,82,54,14,5,0,1,0,1,0,1
0,2,0,0,175,94270,14,5,0,0,0,1,1,0
0,1,0,0,1165,99,14,5,0,0,0,1,1,1
0,2,0,0,256,75210,14,5,0,0,0,1,1,0
0,1,0,0,643,3891,14,5,0,0,0,1,0,0
1,1,0,0,202,265,14,5,0,2,0,1,0,1
0,1,0,0,1477,77687,14,5,0,0,0,1,1,0
0,2,0,0,204,907,14,5,0,0,0,1,1,1
0,1,0,0,104,4491,14,5,0,0,0,1,0,0
0,1,0,0,154,203,14,5,0,3,0,1,1,1
0,1,0,0,78,34,14,5,0,4,0,1,0,1
0,1,0,0,642,79,14,5,0,0,0,1,0,0
1,1,0,0,238,189,14,5,0,1,0,1,1,1
2,0,1,1,194,37615,23,4,0,0,1,0,1,0
0,1,0,0,180,545,14,5,0,5,0,1,1,1
0,1,0,0,135,5,14,5,0,0,0,1,0,1
1,1,0,0,212,9794,14,5,0,1,0,1,1,0
0,1,0,0,72,126,14,5,0,0,0,1,0,1
1,1,1,0,279,67,14,5,0,3,0,1,0,0
0,1,0,0,132,2722,14,5,0,0,0,1,0,0
1,1,0,0,262,293,14,5,0,1,0,1,1,1
0,1,0,0,2000,25358,14,5,0,0,0,1,1,0
0,1,0,0,783,894,14,5,0,0,0,1,1,1
0,1,0,0,175,979,14,5,0,5,0,1,1,0
0,1,0,0,141,189,14,5,0,0,0,1,0,1
0,1,0,0,1330,942,14,5,0,0,0,1,1,1
0,1,0,0,174,974,14,5,0,5,0,1,1,1
1,1,0,0,260,34849,14,5,0,1,0,1,1,0
0,2,0,0,181,63603,14,5,0,0,0,1,1,0
1,1,0,0,152,95379,14,5,0,0,0,1,1,0
0,2,0,0,230,90582,14,5,0,0,0,1,1,0
1,1,0,0,184,243,14,5,0,2,0,1,0,0
0,1,0,0,1743,74752,14,5,0,0,0,1,1,1
0,1,0,0,65,8,14,5,0,0,0,1,0,1
0,1,0,0,216,789,14,5,0,3,0,1,1,1
0,1,0,0,50,156,14,5,0,0,0,1,0,1
0,1,0,0,1943,9389,14,5,0,0,0,1,1,0
1,1,0,0,234,70,14,5,0,1,0,1,0,1
0,1,0,0,92,611,14,5,0,0,0,1,0,1
0,2,0,0,260,42382,14,5,0,0,0,1,1,0
0,1,0,0,212,84061,14,5,0,3,0,1,1,0
0,2,0,0,189,847,14,5,0,0,0,1,1,1
0,2,0,0,257,57087,14,5,0,0,0,1,1,1
0,1,0,0,231,76781,14,5,0,5,0,1,1,0
0,2,0,0,197,84040,14,5,0,0,0,1,1,1
0,1,0,0,50,463,12,5,0,0,0,1,0,1
1,1,0,0,261,78895,14,5,0,1,0,1,1,0
0,1,0,0,50,133,14,5,0,0,0,1,0,1
0,1,0,0,116,299,14,5,0,0,0,1,0,1
0,1,0,0,1130,98184,14,5,0,0,0,1,1,0
0,1,0,0,50,319,14,5,0,0,0,1,0,1
1,1,0,0,198,5527,14,5,0,0,0,1,1,0
0,1,0,0,239,57258,14,5,0,3,0,1,1,0
0,1,0,0,2000,92905,14,5,0,0,0,1,1,0
1,1,1,1,294,7693,16,4,1,1,1,1,1,0
1,1,0,0,132,343,14,5,0,0,0,1,1,1
1,1,0,0,198,38671,14,5,0,1,0,1,1,1
0,1,0,0,2000,33823,14,5,0,0,0,1,1,0
0,1,0,0,117,248,14,5,0,0,0,1,0,1
0,1,0,0,85,322,14,5,0,0,0,1,0,0
0,2,0,0,202,770,14,5,0,0,0,1,1,0
0,1,0,0,77,43,14,5,0,0,0,1,0,1
0,1,0,0,236,89678,14,5,0,3,0,1,1,0
0,1,0,0,1924,768,14,5,0,0,0,1,1,1
0,1,0,0,50,115,14,5,0,0,0,1,0,0
1,1,0,0,185,461,14,5,0,2,0,1,0,0
1,1,0,0,219,397,14,5,0,2,0,1,0,1
1,1,0,0,278,392,14,5,0,1,0,1,0,1
0,1,0,0,92,227,14,5,0,0,0,1,0,1
0,1,0,0,601,406,14,5,0,0,0,1,0,1
0,1,0,0,1600,79950,14,5,0,0,0,1,1,0
0,1,0,0,136,58364,14,5,0,5,0,1,1,0
0,2,0,0,177,94810,14,5,0,0,0,1,1,0
0,2,0,0,254,81586,14,5,0,0,0,1,1,0
1,1,0,0,259,52,14,5,0,1,0,1,1,1
0,1,0,0,609,56,14,5,0,0,0,1,0,1
0,1,0,0,74,243,12,5,0,0,0,1,0,1
0,1,0,0,152,56,14,5,0,0,0,1,0,1
0,1,0,0,241,19378,14,5,0,3,0,1,1,0
0,1,0,0,196,18218,14,5,0,5,0,1,1,0
0,1,0,0,619,142,14,5,0,0,0,1,0,1
1,1,0,0,248,703,14,5,0,1,0,1,1,1
0,1,0,0,2000,80808,14,5,0,0,0,1,1,0
0,1,0,0,602,191,14,5,0,0,0,1,0,1
0,1,0,0,134,15526,14,5,0,5,0,1,1,0
1,1,1,0,269,6,14,5,0,3,0,1,0,1
0,1,0,0,80,403,14,5,0,0,0,1,0,1
0,2,0,0,262,81278,14,5,0,0,0,1,1,0
1,1,0,0,200,447,14,5,0,1,0,1,0,1
1,1,0,0,236,274,14,5,0,2,0,1,0,1
0,1,0,0,668,43874,14,5,0,0,0,1,1,0
1,1,0,0,244,133,14,5,0,2,0,1,0,1
1,1,0,0,241,81831,14,5,0,1,0,1,1,0
1,1,0,0,245,434,14,5,0,2,0,1,0,1
3,1,1,1,777,683,23,4,0,2,8,0,1,1
0,1,0,0,160,46,14,5,0,3,0,1,1,1
0,2,0,0,223,82089,14,5,0,0,0,1,1,0
0,2,0,0,202,45281,14,5,0,0,0,1,1,0
0,1,0,0,74,38,12,5,0,0,0,1,0,1
0,1,0,0,50,192,14,5,0,1,0,1,0,0
0,1,0,0,176,421,14,5,0,3,0,1,1,0
0,1,0,0,50,326,14,5,0,1,0,1,0,1
0,1,0,0,147,87608,14,5,0,5,0,1,1,0
0,1,0,0,50,3879,14,5,0,1,1,1,0,0
0,2,0,0,252,70672,14,5,0,0,0,1,1,0
1,1,0,0,202,482,14,5,0,2,0,1,0,1
1,1,0,0,267,24,14,5,0,1,0,1,0,0
0,1,0,0,99,101,14,5,0,1,0,1,0,1
0,1,0,0,79,150,15,4,0,0,0,1,0,1
1,1,0,0,183,15705,14,5,0,1,0,1,1,0
0,1,0,0,186,702,14,5,0,5,0,1,1,1
0,1,0,0,87,216,14,5,0,0,0,1,0,1
1,1,0,0,187,17403,14,5,0,1,0,1,1,0
0,1,0,0,84,229,14,5,0,0,0,1,0,1
0,1,0,0,224,18416,14,5,0,5,0,1,1,0
0,2,0,0,202,42784,14,5,0,0,0,1,1,0
1,1,0,0,223,86194,14,5,0,1,0,1,1,0
0,0,1,0,87,64376,1,5,1,0,1,0,1,0
0,1,0,0,126,441,14,5,0,0,0,1,0,1
0,1,0,0,50,266,14,5,0,1,0,1,0,1
1,1,0,0,272,882,14,5,0,1,0,1,1,1
1,1,0,0,269,464,14,5,0,1,0,1,1,1
0,1,0,0,642,161,14,5,0,0,0,1,0,1
0,1,0,0,198,552,14,5,0,3,0,1,1,1
0,1,0,0,234,916,14,5,0,3,0,1,1,1
1,1,1,0,224,4373,14,5,0,3,0,1,0,0
0,1,0,0,88,3651,14,5,0,0,0,1,0,0
0,1,0,0,79,286,14,5,0,0,0,1,0,1
0,1,0,0,2000,12853,14,5,0,0,0,1,1,1
0,1,0,0,55,165,14,5,0,0,0,1,0,1
1,1,0,0,188,29369,14,5,0,1,0,1,1,0
0,1,0,0,606,373,14,5,0,0,0,1,0,1
0,2,0,0,250,428,14,5,0,0,0,1,1,0
0,1,0,0,1301,48121,14,5,0,0,0,1,1,1
0,1,0,0,1028,1747,14,5,0,0,0,1,1,0
0,1,0,0,95,369,14,5,0,1,0,1,0,1
0,1,0,0,136,2444,14,5,0,0,0,1,0,0
0,1,0,0,50,246,15,4,0,0,0,1,0,1
1,1,0,0,248,173,14,5,0,2,0,1,0,0
0,2,0,0,235,44326,14,5,0,0,0,1,1,0
1,1,0,0,186,3000,14,5,0,1,0,1,0,0
1,1,0,0,259,396,14,5,0,1,0,1,1,0
1,1,0,0,262,395,14,5,0,1,0,1,0,1
0,1,0,0,212,193,14,5,0,3,0,1,1,1
0,1,0,0,63,8,15,4,0,0,0,1,0,1
0,1,0,0,1399,65,14,5,0,0,0,1,1,1
1,1,0,0,272,396,14,5,0,1,0,1,0,1
0,1,0,0,61,447,15,4,0,0,0,1,0,1
0,1,0,0,670,275,14,5,0,0,0,1,0,1
0,1,0,0,169,40772,14,5,0,3,0,1,1,0
1,1,0,0,181,58,14,5,0,2,0,1,0,1
0,1,0,0,185,554,14,5,0,3,0,1,1,1
1,1,0,0,187,701,14,5,0,1,0,1,1,1
0,1,0,0,172,83887,14,5,0,5,0,1,1,0
0,1,0,0,50,84,14,5,0,1,0,1,0,1
0,2,0,0,246,600,14,5,0,0,0,1,1,1
1,1,0,0,257,149,14,5,0,2,0,1,0,1
0,1,0,0,1679,475,14,5,0,0,0,1,1,1
0,1,0,0,176,687,14,5,0,3,0,1,1,1
1,1,0,0,218,320,14,5,0,2,0,1,0,1
0,1,0,0,202,49409,14,5,0,5,0,1,1,0
0,1,0,0,50,487,14,5,0,1,1,1,0,1
0,1,0,0,214,70083,14,5,0,3,0,1,1,0
1,1,0,0,191,59,14,5,0,2,0,1,0,1
0,1,0,0,646,99247,14,5,0,0,0,1,1,0
1,1,0,0,255,124,14,5,0,2,0,1,0,1
1,1,0,0,228,40,14,5,0,2,0,1,0,1
0,1,0,0,136,336,14,5,0,0,0,1,0,1
0,1,0,0,591,172,14,5,0,0,0,1,0,1
0,0,1,0,79,30011,20,4,0,0,0,0,1,0
1,1,0,0,219,259,14,5,0,2,0,1,0,1
1,1,0,0,243,325,14,5,0,2,0,1,0,1
1,1,0,0,196,172,14,5,0,2,0,1,0,0
0,1,0,0,1259,880,14,5,0,0,0,1,1,1
1,1,0,0,191,25,14,5,0,1,0,1,1,0
0,1,0,0,50,185,14,5,0,0,0,1,0,1
1,1,0,0,195,240,14,5,0,2,0,1,0,1
1,1,0,0,234,338,14,5,0,2,0,1,0,1
0,2,0,0,178,98,14,5,0,0,0,1,1,1
0,1,0,0,105,93,14,5,0,0,0,1,0,1
0,1,0,0,50,406,14,5,0,0,0,1,0,1
0,1,0,0,177,85718,14,5,0,3,0,1,1,0
0,1,0,0,50,912,14,5,0,1,0,1,0,1
0,1,0,0,50,415,14,5,0,0,0,1,0,1
0,1,0,0,83,62,14,5,0,0,0,1,0,1
1,1,0,0,202,220,14,5,0,2,0,1,0,1
0,2,0,0,212,56757,14,5,0,0,0,1,1,0
0,1,0,0,109,7,14,5,0,0,0,1,0,1
1,1,0,0,175,212,14,5,0,2,0,1,0,1
0,1,0,0,50,208,14,5,0,0,0,1,0,1
0,1,0,0,140,475,14,5,0,5,0,1,1,1
1,1,0,0,190,572,14,5,0,1,0,1,1,0
1,1,0,0,190,208,14,5,0,1,0,1,0,1
0,1,0,0,57,375,14,5,0,0,0,1,0,1
1,1,0,0,211,84,14,5,0,2,0,1,0,0
0,1,0,0,150,892,14,5,0,5,0,1,1,1
0,1,0,0,806,51956,14,5,0,0,0,1,1,0
0,1,0,0,654,206,14,5,0,0,0,1,0,1
4,1,1,0,488,61022,14,5,0,4,0,1,1,1
1,1,0,0,250,68559,14,5,0,1,0,1,1,0
0,1,0,0,863,75128,14,5,0,0,0,1,1,0
0,1,0,0,657,346,14,5,0,0,0,1,0,1
0,1,0,0,684,152,14,5,0,0,0,1,0,1
0,1,0,0,157,60762,14,5,0,5,0,1,1,0
0,1,0,0,1264,761,14,5,0,0,0,1,1,1
1,1,0,0,197,64769,14,5,0,1,0,1,1,0
0,2,0,0,172,32109,14,5,0,0,0,1,1,0
1,1,0,0,248,886,14,5,0,1,0,1,1,1
0,1,0,0,50,160,14,5,0,1,0,1,0,1
0,1,0,0,50,449,14,5,0,0,0,1,0,1
0,1,0,0,1673,87352,14,5,0,0,0,1,1,0
0,1,0,0,65,115,14,5,0,0,0,1,0,1
1,1,0,0,275,27499,14,5,0,1,0,1,1,0
0,1,0,0,197,26944,14,5,0,3,0,1,1,0
1,1,0,0,230,829,14,5,0,1,0,1,1,1
1,1,0,0,193,361,14,5,0,2,0,1,0,1
1,1,0,0,247,250,14,5,0,2,0,1,0,1
0,1,0,0,92,399,14,5,0,0,0,1,0,1
1,1,0,0,239,182,14,5,0,2,0,1,0,1
0,1,0,0,50,163,14,5,0,1,0,1,0,1
1,1,0,0,191,98798,14,5,0,1,0,1,1,0
0,2,0,0,263,736,14,5,0,0,0,1,1,0
0,2,0,0,174,44280,14,5,0,0,0,1,1,1
0,1,0,0,1750,19261,14,5,0,0,0,1,1,0
0,1,0,0,50,327,14,5,0,0,0,1,0,1
1,1,0,0,245,4568,14,5,0,2,0,1,0,0
1,1,0,0,194,79,14,5,0,2,0,1,0,1
1,1,0,0,255,3151,14,5,0,2,0,1,0,0
0,1,0,0,148,81,14,5,0,5,0,1,1,1
0,1,0,0,2000,397,14,5,0,0,0,1,1,1
1,1,0,0,212,6,14,5,0,1,0,1,0,1
1,1,0,0,175,324,14,5,0,2,0,1,0,1
1,1,0,0,182,693,14,5,0,1,0,1,1,1
0,2,0,0,226,936,14,5,0,0,0,1,1,1
0,1,0,0,56,86,14,5,0,1,1,1,0,1
0,1,0,0,224,44647,14,5,0,3,0,1,1,0
1,1,0,0,183,699,14,5,0,0,0,1,1,0
0,1,0,0,187,392,14,5,0,3,0,1,1,1
1,1,0,0,194,59741,14,5,0,1,0,1,1,0
0,1,0,0,2000,43,14,5,0,0,0,1,1,1
0,1,0,0,152,24345,14,5,0,3,0,1,1,0
0,2,0,0,187,823,14,5,0,0,0,1,1,1
1,1,0,0,198,11111,14,5,0,1,0,1,1,0
0,1,0,0,182,17389,14,5,0,3,0,1,1,0
1,1,0,0,212,7,14,5,0,2,0,1,0,1
0,1,0,0,197,477,14,5,0,3,0,1,1,1
1,1,0,0,256,386,14,5,0,2,0,1,0,1
1,1,0,0,280,770,14,5,0,1,0,1,1,1
1,1,0,0,281,58929,14,5,0,1,0,1,1,0
0,1,0,0,75,685,14,5,0,1,1,1,0,0
1,1,0,0,261,10713,14,5,0,1,0,1,1,0
1,1,0,0,273,37646,14,5,0,1,0,1,1,0
0,1,0,0,597,418,14,5,0,0,0,1,0,1
0,1,0,0,62,369,14,5,0,0,0,1,0,1
0,1,0,0,50,35,14,5,0,1,1,1,0,1
1,1,1,0,267,250,14,5,0,3,0,1,0,1
0,1,0,0,140,99,14,5,0,0,0,1,0,1
1,1,0,0,221,2076,14,5,0,2,0,1,0,0
0,1,0,0,83,3658,14,5,0,1,0,1,0,0
1,1,0,0,264,78,14,5,0,2,0,1,0,1
0,1,0,0,592,285,14,5,0,0,0,1,0,1
0,1,0,0,226,20853,14,5,0,3,0,1,1,0
3,0,0,1,414,10013,17,4,0,2,2,1,1,0
0,1,0,0,50,270,13,5,0,0,0,1,0,1
0,1,0,0,152,220,14,5,0,0,0,1,0,1
0,1,0,0,50,195,14,5,0,1,0,1,0,0
0,1,0,0,216,609,14,5,0,3,0,1,1,0
1,1,0,0,211,225,14,5,0,2,0,1,0,1
0,1,0,0,127,4093,14,5,0,5,0,1,1,0
0,1,0,0,210,48544,14,5,0,5,0,1,1,0
0,1,0,0,75,86,14,5,0,0,0,1,0,1
0,2,0,0,239,864,14,5,0,0,0,1,1,1
0,1,0,0,179,77840,14,5,0,5,0,1,1,0
1,1,1,0,215,57,14,5,0,3,0,1,0,0
0,1,0,0,126,482,14,5,0,0,0,1,0,1
1,1,0,0,268,90,14,5,0,1,0,1,1,1
0,1,0,0,143,411,14,5,0,0,0,1,0,1
0,1,0,0,1364,51009,14,5,0,0,0,1,1,0
1,1,1,0,249,478,14,5,0,3,0,1,0,1
1,1,0,0,185,99057,14,5,0,1,0,1,1,0
0,1,0,0,876,826,14,5,0,0,0,1,1,1
0,1,0,0,811,328,14,5,0,0,0,1,1,1
2,0,1,1,322,27881,0,5,0,0,3,0,1,0
0,1,0,0,177,31767,14,5,0,3,0,1,1,0
0,1,0,0,62,169,12,5,0,0,0,1,0,1
1,1,0,0,234,96,14,5,0,2,0,1,0,1
0,1,0,0,66,41745,17,4,0,2,0,1,1,0
0,1,0,0,700,60530,14,5,0,0,0,1,1,0
0,2,0,0,227,34993,14,5,0,0,0,1,1,0
0,1,0,0,150,145,14,5,0,0,0,1,0,1
1,1,1,0,242,4577,14,5,0,3,0,1,0,0
0,0,1,1,201,82547,1,5,0,0,2,0,1,0
0,1,0,0,169,28132,14,5,0,3,0,1,1,0
1,1,0,0,197,388,14,5,0,2,0,1,0,1
1,1,0,0,224,392,14,5,0,2,0,1,0,1
0,1,0,0,195,42613,14,5,0,3,0,1,1,0
0,1,0,0,609,467,14,5,0,0,0,1,0,1
1,1,0,0,256,652,14,5,0,1,0,1,1,0
1,1,0,0,261,57552,14,5,0,1,0,1,1,0
0,1,0,0,215,76067,14,5,0,5,0,1,1,0
2,0,1,1,195,71092,23,4,0,0,2,0,1,0
1,1,0,0,213,357,14,5,0,2,0,1,0,1
0,1,0,0,668,370,14,5,0,0,0,1,0,1
0,1,0,0,149,392,14,5,0,0,0,1,0,1
1,1,0,0,280,3717,14,5,0,1,0,1,1,0
0,1,0,0,83,17,14,5,0,0,0,1,0,1
0,2,0,0,217,25538,14,5,0,0,0,1,1,1
0,1,0,0,222,413,14,5,0,5,0,1,1,1
1,1,1,0,262,183,14,5,0,3,0,1,0,1
0,1,0,0,50,142,14,5,0,0,0,1,0,1
0,1,0,0,663,462,14,5,0,0,0,1,0,1
0,1,0,0,158,43022,14,5,0,5,0,1,1,0
1,1,0,0,223,333,14,5,0,2,0,1,0,1
0,1,0,0,50,550,14,5,0,0,0,1,0,1
0,1,0,0,229,820,14,5,0,3,0,1,1,1
2,0,1,1,336,763,2,5,0,0,4,0,1,1
0,1,0,0,2000,39890,14,5,0,0,0,1,1,0
0,1,0,0,133,61,14,5,0,0,0,1,0,1
0,1,0,0,50,1669,14,5,0,0,0,1,0,0
0,1,0,0,50,162,14,5,0,1,0,1,0,1
0,1,0,0,229,54680,14,5,0,3,0,1,1,0
1,1,0,0,204,4950,14,5,0,2,0,1,0,1
0,1,0,0,212,76336,14,5,0,3,0,1,1,0
0,1,0,0,180,40407,14,5,0,3,0,1,1,0
0,1,0,0,63,39,14,5,0,0,0,1,0,1
1,1,0,0,139,24402,14,5,0,0,0,1,1,0
0,1,0,0,84,178,14,5,0,0,0,1,0,1
0,1,0,0,209,719,14,5,0,3,0,1,1,1
0,2,0,0,254,690,14,5,0,0,0,1,1,1
0,1,0,0,241,28224,14,5,0,3,0,1,1,0
0,1,0,0,97,234,14,5,0,0,0,1,0,0
1,1,0,0,251,809,14,5,0,1,0,1,1,1
1,1,0,0,240,379,14,5,0,1,0,1,0,1
0,1,0,0,186,64248,14,5,0,5,0,1,1,0
0,2,0,0,214,71286,14,5,0,0,0,1,1,0
0,1,0,0,146,59,14,5,0,0,0,1,0,1
1,1,0,0,221,227,14,5,0,1,0,1,0,1
0,1,0,0,78,14820,14,5,0,1,0,1,1,0
1,1,0,0,240,535,14,5,0,2,0,1,0,1
0,1,0,0,50,238,14,5,0,1,0,1,0,1
1,1,0,0,212,36837,14,5,0,0,0,1,1,0
0,1,0,0,177,84883,14,5,0,5,0,1,1,0
0,1,0,0,2000,921,14,5,0,0,0,1,1,1
0,1,0,0,68,55,14,5,0,0,0,1,0,1
0,1,0,0,584,233,14,5,0,0,0,1,0,1
1,1,0,0,271,21978,14,5,0,1,0,1,1,1
0,1,0,0,82,83,14,5,0,0,0,1,0,1
0,1,0,0,50,202,14,5,0,1,0,1,0,1
1,1,0,0,199,40,14,5,0,2,0,1,0,1
0,1,0,0,149,14713,14,5,0,5,0,1,1,0
0,1,0,0,2000,41431,14,5,0,0,0,1,1,0
0,1,0,0,60,437,14,5,0,1,0,1,0,0
0,1,0,0,627,776,14,5,0,0,0,1,0,1
0,1,0,0,98,16,14,5,0,1,0,1,0,1
0,2,0,0,209,698,14,5,0,0,0,1,1,1
1,1,0,0,227,104,14,5,0,2,0,1,0,1
0,1,0,0,99,24,14,5,0,0,0,1,0,0
1,1,1,0,236,381,14,5,0,3,0,1,0,1
0,1,0,0,50,2964,14,5,0,1,0,1,0,0
0,2,0,0,222,836,14,5,0,0,0,1,1,1
1,1,0,0,214,109,14,5,0,1,0,1,1,1
0,1,0,0,149,32207,14,5,0,5,0,1,1,0
0,1,0,0,50,1388,14,5,0,0,0,1,0,0
1,1,0,0,195,92,14,5,0,2,0,1,0,1
0,1,0,0,71,214,14,5,0,0,0,1,0,1
0,1,0,0,84,392,14,5,0,1,0,1,0,1
1,1,0,0,265,903,14,5,0,2,0,1,0,1
0,1,0,0,188,72839,14,5,0,3,0,1,1,0
0,1,0,0,62,3113,14,5,0,0,0,1,0,0
1,1,0,0,233,183,14,5,0,2,0,1,0,0
0,1,0,0,253,218,14,5,0,3,0,1,1,1
1,1,0,0,197,7142,14,5,0,1,0,1,1,0
1,1,0,0,281,4755,14,5,0,1,0,1,1,0
0,1,0,0,53,2988,14,5,0,0,0,1,0,0
0,1,0,0,135,216,14,5,0,0,0,1,0,0
0,1,0,0,50,488,14,5,0,1,1,1,0,1
1,1,1,0,263,150,14,5,0,3,0,1,0,0
0,1,0,0,87,373,14,5,0,1,0,1,0,1
0,1,0,0,126,67366,14,5,0,5,0,1,1,0
0,2,0,0,190,462,14,5,0,0,0,1,1,0
0,1,0,0,211,40342,14,5,0,3,0,1,1,0
0,2,0,0,253,80229,14,5,0,0,0,1,1,0
1,1,0,0,201,257,14,5,0,2,0,1,0,1
0,1,0,0,97,300,14,5,0,0,0,1,0,1
0,1,0,0,108,118,14,5,0,0,0,1,0,1
1,1,0,0,205,7121,14,5,0,1,0,1,1,0
0,1,0,0,72,448,14,5,0,0,0,1,0,1
0,1,0,0,146,29304,14,5,0,5,0,1,1,0
1,1,0,0,204,421,14,5,0,2,0,1,0,1
0,1,0,0,172,859,14,5,0,3,0,1,1,1
0,1,0,0,209,514,14,5,0,5,0,1,1,1
0,1,0,0,172,49294,14,5,0,3,0,1,1,0
1,1,0,0,251,88994,14,5,0,1,0,1,1,0
1,1,0,0,191,133,14,5,0,2,0,1,0,1
0,1,0,0,224,65902,14,5,0,5,0,1,1,1
0,2,0,0,251,44704,14,5,0,0,0,1,1,0
0,1,0,0,131,431,14,5,0,0,0,1,0,1
0,1,0,0,67,427,15,4,0,0,0,1,0,0
0,1,0,0,50,206,14,5,0,1,0,1,0,1
1,1,0,0,224,262,14,5,0,2,0,1,0,1
0,2,0,0,243,552,14,5,0,0,0,1,1,0
0,1,0,0,2000,90599,14,5,0,0,0,1,1,0
0,1,0,0,50,321,14,5,0,0,0,1,0,1
1,1,0,0,204,46258,14,5,0,0,0,1,1,0
0,1,0,0,62,4485,14,5,0,0,0,1,0,0
0,1,0,0,1469,636,14,5,0,0,0,1,1,1
0,1,0,0,136,189,14,5,0,0,0,1,0,0
0,1,0,0,210,35612,14,5,0,3,0,1,1,0
0,1,0,0,59,157,14,5,0,0,0,1,0,0
1,1,0,0,266,476,14,5,0,2,0,1,0,1
